Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-003449,2023-09-01,2023-09-05,Same Day,CUS-3396,Nancy Miller,Home Office,Mexico,Puebla,Puebla,North America,PRD-2975,Office Supplies,Storage,Drawer Organizer,459.45,9,0.08,97.55
ORD-004961,2023-09-02,2023-09-03,First Class,CUS-5927,Michael Rodriguez,Home Office,Australia,Brisbane,Brisbane,Asia Pacific,PRD-0608,Technology,Accessories,Laptop Bag,98.43,2,0.03,14.77
ORD-000291,2023-09-02,2023-09-05,First Class,CUS-9514,Thomas Smith,Corporate,China,Beijing,Beijing,Asia Pacific,PRD-9753,Furniture,Furnishings,Desk Lamp,114.81,1,0.1,21.05
ORD-003111,2023-09-02,2023-09-09,First Class,CUS-5874,Robert Anderson,Home Office,China,Guangzhou,Guangzhou,Asia Pacific,PRD-1125,Technology,Phones,Samsung Galaxy S21,6184.59,9,0.11,592.61
ORD-000578,2023-09-02,2023-09-09,First Class,CUS-5472,Richard Anderson,Home Office,Brazil,Rio de Janeiro,Rio de Janeiro,South America,PRD-9753,Furniture,Furnishings,Desk Lamp,1043.91,9,0.08,87.93
ORD-004106,2023-09-02,2023-09-06,Second Class,CUS-7755,Robert Wilson,Corporate,China,Beijing,Beijing,Asia Pacific,PRD-5635,Technology,Accessories,Webcam,207.23,6,0.13,16.15
ORD-001593,2023-09-02,2023-09-07,Second Class,CUS-2077,Jane Smith,Home Office,Canada,Ottawa,Ottawa,North America,PRD-3103,Office Supplies,Art,Markers,112.83,5,0.06,27.32
ORD-003422,2023-09-02,2023-09-05,First Class,CUS-5885,Jane Jackson,Corporate,Argentina,Mendoza,Mendoza,South America,PRD-9908,Furniture,Furnishings,Bookshelf,110.92,1,0.21,4.09
ORD-004596,2023-09-02,2023-09-06,Second Class,CUS-8083,Robert Williams,Corporate,Italy,Naples,Naples,Europe,PRD-5726,Office Supplies,Art,Pens,108.44,5,0.25,8.92
ORD-002507,2023-09-02,2023-09-06,Same Day,CUS-9276,Jane Johnson,Consumer,Brazil,Brasília,Brasília,South America,PRD-5620,Technology,Accessories,USB Cable,396.8,9,0.01,21.57
ORD-001394,2023-09-03,2023-09-04,First Class,CUS-6665,David Johnson,Home Office,Brazil,Fortaleza,Fortaleza,South America,PRD-9402,Office Supplies,Paper,Notebook,122.38,9,0.08,-9.18
ORD-003482,2023-09-03,2023-09-06,Same Day,CUS-1729,James Jackson,Home Office,Japan,Tokyo,Tokyo,Asia Pacific,PRD-7521,Office Supplies,Binders,Presentation Binder,106.53,7,0.05,42.72
ORD-000035,2023-09-03,2023-09-07,Second Class,CUS-1727,Linda Smith,Corporate,Japan,Sapporo,Sapporo,Asia Pacific,PRD-6228,Office Supplies,Binders,Index Binder,60.2,6,0.2,20.31
ORD-000451,2023-09-03,2023-09-05,Second Class,CUS-8680,Patricia Garcia,Home Office,United Kingdom,Birmingham,Birmingham,Europe,PRD-5769,Technology,Accessories,Keyboard,612.65,9,0.09,73.14
ORD-002038,2023-09-03,2023-09-07,First Class,CUS-4436,Patricia Taylor,Consumer,Brazil,Brasília,Brasília,South America,PRD-4129,Furniture,Chairs,Conference Chair,1301.98,7,0.18,96.67
ORD-004140,2023-09-03,2023-09-07,Standard Class,CUS-7820,William Jones,Corporate,Mexico,Mexico City,Mexico City,North America,PRD-2294,Technology,Computers,MacBook Pro,4706.06,4,0.21,314.0
ORD-003709,2023-09-03,2023-09-08,Second Class,CUS-5057,Michael Taylor,Home Office,Chile,Concepción,Concepción,South America,PRD-4129,Furniture,Chairs,Conference Chair,863.74,5,0.11,108.62
ORD-004129,2023-09-03,2023-09-04,Second Class,CUS-8865,John Anderson,Consumer,Japan,Fukuoka,Fukuoka,Asia Pacific,PRD-2421,Furniture,Tables,Office Desk,847.83,2,0.04,252.34
ORD-002626,2023-09-03,2023-09-05,First Class,CUS-1407,Nancy Williams,Consumer,Chile,Antofagasta,Antofagasta,South America,PRD-5263,Technology,Phones,iPhone 13,1698.05,3,0.13,95.44
ORD-002766,2023-09-03,2023-09-08,First Class,CUS-5685,Linda Anderson,Corporate,Japan,Fukuoka,Fukuoka,Asia Pacific,PRD-6424,Furniture,Chairs,Executive Chair,1775.34,7,0.17,392.43
ORD-004286,2023-09-04,2023-09-08,Standard Class,CUS-8066,Robert Moore,Consumer,Italy,Naples,Naples,Europe,PRD-3599,Furniture,Tables,Standing Desk,1446.5,3,0.16,147.66
ORD-000916,2023-09-04,2023-09-07,Second Class,CUS-4268,James Jones,Home Office,Italy,Turin,Turin,Europe,PRD-7495,Office Supplies,Art,Art Supplies,256.64,8,0.11,29.41
ORD-003527,2023-09-04,2023-09-07,Standard Class,CUS-5164,John Brown,Consumer,Japan,Tokyo,Tokyo,Asia Pacific,PRD-6669,Office Supplies,Art,Highlighters,150.46,10,0.21,37.19
ORD-000567,2023-09-04,2023-09-09,Second Class,CUS-3332,Lisa Martinez,Consumer,India,Bangalore,Bangalore,Asia Pacific,PRD-8531,Technology,Accessories,Wireless Mouse,142.42,3,0.11,15.98
ORD-002220,2023-09-05,2023-09-11,Standard Class,CUS-4846,Michael Moore,Home Office,United Kingdom,London,London,Europe,PRD-5263,Technology,Phones,iPhone 13,1891.62,2,0.02,229.41
ORD-000976,2023-09-05,2023-09-06,First Class,CUS-7987,Thomas Jones,Home Office,United Kingdom,Leeds,Leeds,Europe,PRD-2734,Technology,Computers,HP Desktop,11141.87,7,0.12,1677.59
ORD-002770,2023-09-05,2023-09-06,Standard Class,CUS-1170,Mary Thomas,Consumer,Chile,La Serena,La Serena,South America,PRD-2913,Technology,Phones,Motorola Edge,2741.89,5,0.08,180.75
ORD-004483,2023-09-05,2023-09-10,Second Class,CUS-9281,Robert Miller,Consumer,Chile,La Serena,La Serena,South America,PRD-9999,Office Supplies,Paper,Color Paper,64.96,5,0.15,10.57
ORD-001267,2023-09-05,2023-09-12,Same Day,CUS-5435,Thomas Wilson,Home Office,India,Hyderabad,Hyderabad,Asia Pacific,PRD-7087,Furniture,Chairs,Gaming Chair,1717.14,8,0.09,230.07
ORD-001294,2023-09-05,2023-09-08,First Class,CUS-6084,Sarah Smith,Consumer,Australia,Sydney,Sydney,Asia Pacific,PRD-4485,Furniture,Chairs,Ergonomic Chair,1734.19,8,0.1,419.34
ORD-001619,2023-09-05,2023-09-06,Standard Class,CUS-9698,Robert Brown,Consumer,Chile,Santiago,Santiago,South America,PRD-5995,Furniture,Tables,Coffee Table,2021.41,5,0.04,187.55
ORD-003845,2023-09-05,2023-09-06,Standard Class,CUS-6546,John Davis,Consumer,Brazil,Salvador,Salvador,South America,PRD-7495,Office Supplies,Art,Art Supplies,134.69,6,0.03,-12.67
ORD-002113,2023-09-05,2023-09-06,Second Class,CUS-5296,Michael Brown,Corporate,Brazil,Fortaleza,Fortaleza,South America,PRD-3103,Office Supplies,Art,Markers,46.09,3,0.11,-2.64
ORD-002907,2023-09-06,2023-09-13,Standard Class,CUS-8772,Thomas Martinez,Home Office,Argentina,Córdoba,Córdoba,South America,PRD-2542,Furniture,Furnishings,File Storage,1024.88,8,0.07,-26.1
ORD-004641,2023-09-06,2023-09-11,Standard Class,CUS-7377,Richard Jones,Home Office,Brazil,Fortaleza,Fortaleza,South America,PRD-9908,Furniture,Furnishings,Bookshelf,103.56,1,0.01,8.69
ORD-001419,2023-09-06,2023-09-09,Same Day,CUS-3130,David Anderson,Corporate,Brazil,São Paulo,São Paulo,South America,PRD-7357,Office Supplies,Storage,Storage Box,21.14,1,0.24,-1.87
ORD-000509,2023-09-06,2023-09-12,Same Day,CUS-4027,Emily Garcia,Home Office,Mexico,Mexico City,Mexico City,North America,PRD-5620,Technology,Accessories,USB Cable,114.73,2,0.04,9.89
ORD-000813,2023-09-06,2023-09-09,Same Day,CUS-9723,Michael Garcia,Corporate,France,Paris,Paris,Europe,PRD-7521,Office Supplies,Binders,Presentation Binder,78.75,5,0.15,18.48
ORD-004808,2023-09-07,2023-09-14,Second Class,CUS-4649,Patricia Jones,Corporate,Mexico,Mexico City,Mexico City,North America,PRD-2734,Technology,Computers,HP Desktop,3577.46,3,0.18,206.43
ORD-004107,2023-09-07,2023-09-13,Same Day,CUS-8840,Richard Wilson,Corporate,Brazil,Salvador,Salvador,South America,PRD-7727,Office Supplies,Paper,Legal Pad,52.66,6,0.32,3.71
ORD-002386,2023-09-07,2023-09-13,Same Day,CUS-2425,Michael Martinez,Corporate,Italy,Florence,Florence,Europe,PRD-7260,Furniture,Tables,Meeting Table,4347.98,7,0.15,408.64
ORD-004755,2023-09-07,2023-09-11,Standard Class,CUS-8575,William Johnson,Consumer,Argentina,Mendoza,Mendoza,South America,PRD-5635,Technology,Accessories,Webcam,66.02,2,0.17,2.54
ORD-001279,2023-09-07,2023-09-11,Same Day,CUS-1358,Richard Anderson,Home Office,Mexico,Tijuana,Tijuana,North America,PRD-8531,Technology,Accessories,Wireless Mouse,112.67,2,0.05,13.88
ORD-004460,2023-09-07,2023-09-10,Same Day,CUS-2157,John Rodriguez,Home Office,Argentina,Buenos Aires,Buenos Aires,South America,PRD-5635,Technology,Accessories,Webcam,300.98,7,0.1,13.45
ORD-001290,2023-09-07,2023-09-10,First Class,CUS-1391,William Jackson,Corporate,China,Chengdu,Chengdu,Asia Pacific,PRD-5995,Furniture,Tables,Coffee Table,3153.32,8,0.18,340.49
ORD-002869,2023-09-07,2023-09-09,Second Class,CUS-9060,Thomas Rodriguez,Consumer,Spain,Madrid,Madrid,Europe,PRD-8531,Technology,Accessories,Wireless Mouse,409.77,7,0.08,36.01
ORD-001945,2023-09-08,2023-09-12,Standard Class,CUS-3413,William Garcia,Corporate,France,Marseille,Marseille,Europe,PRD-3103,Office Supplies,Art,Markers,301.17,10,0.18,77.46
ORD-003877,2023-09-08,2023-09-12,Same Day,CUS-6381,Thomas Brown,Corporate,Brazil,Salvador,Salvador,South America,PRD-5769,Technology,Accessories,Keyboard,32.48,1,0.13,-1.12
ORD-002322,2023-09-08,2023-09-09,Standard Class,CUS-9569,Robert Smith,Home Office,Argentina,Rosario,Rosario,South America,PRD-6662,Technology,Computers,Lenovo ThinkPad,2907.59,3,0.04,94.71
ORD-004314,2023-09-08,2023-09-11,Second Class,CUS-6874,James Williams,Corporate,Italy,Naples,Naples,Europe,PRD-7357,Office Supplies,Storage,Storage Box,327.61,8,0.14,50.15
ORD-003277,2023-09-08,2023-09-11,First Class,CUS-3972,William Moore,Consumer,Mexico,Monterrey,Monterrey,North America,PRD-5635,Technology,Accessories,Webcam,519.4,9,0.13,41.34
ORD-003886,2023-09-08,2023-09-14,First Class,CUS-7462,Lisa Williams,Home Office,France,Toulouse,Toulouse,Europe,PRD-9753,Furniture,Furnishings,Desk Lamp,1744.73,10,0.14,378.71
ORD-003583,2023-09-09,2023-09-10,Standard Class,CUS-5206,Michael Thomas,Corporate,India,Mumbai,Mumbai,Asia Pacific,PRD-7087,Furniture,Chairs,Gaming Chair,1206.34,5,0.22,136.2
ORD-003880,2023-09-09,2023-09-16,Standard Class,CUS-3002,Lisa Wilson,Corporate,Mexico,Puebla,Puebla,North America,PRD-7357,Office Supplies,Storage,Storage Box,244.74,6,0.19,40.3
ORD-000598,2023-09-09,2023-09-12,Second Class,CUS-2833,Emily Rodriguez,Consumer,Canada,Vancouver,Vancouver,North America,PRD-6228,Office Supplies,Binders,Index Binder,153.76,9,0.13,42.95
ORD-001128,2023-09-09,2023-09-10,Same Day,CUS-1653,Patricia Moore,Corporate,Mexico,Mexico City,Mexico City,North America,PRD-7039,Technology,Phones,Google Pixel 6,7052.01,8,0.06,580.2
ORD-000570,2023-09-09,2023-09-11,First Class,CUS-6698,Patricia Garcia,Home Office,Germany,Hamburg,Hamburg,Europe,PRD-1125,Technology,Phones,Samsung Galaxy S21,8361.95,10,0.09,1176.71
ORD-004200,2023-09-09,2023-09-13,First Class,CUS-8051,Patricia Davis,Home Office,Chile,Valparaíso,Valparaíso,South America,PRD-2650,Office Supplies,Storage,File Box,194.96,7,0.11,29.6
ORD-004617,2023-09-09,2023-09-11,Second Class,CUS-7414,John Martinez,Consumer,Chile,La Serena,La Serena,South America,PRD-7260,Furniture,Tables,Meeting Table,393.13,1,0.03,36.83
ORD-004817,2023-09-09,2023-09-15,Standard Class,CUS-1764,Michael Johnson,Home Office,India,Mumbai,Mumbai,Asia Pacific,PRD-2542,Furniture,Furnishings,File Storage,235.36,2,0.14,39.82
ORD-001976,2023-09-09,2023-09-15,Standard Class,CUS-5670,John Davis,Consumer,Canada,Toronto,Toronto,North America,PRD-1612,Office Supplies,Storage,Shelf,291.47,7,0.2,70.66
ORD-001805,2023-09-10,2023-09-17,First Class,CUS-7263,Jane Jones,Consumer,China,Shanghai,Shanghai,Asia Pacific,PRD-3599,Furniture,Tables,Standing Desk,1462.43,3,0.01,210.08
ORD-003337,2023-09-10,2023-09-13,Second Class,CUS-7306,Emily Johnson,Home Office,Australia,Brisbane,Brisbane,Asia Pacific,PRD-1612,Office Supplies,Storage,Shelf,101.68,3,0.15,34.1
ORD-002235,2023-09-10,2023-09-12,Same Day,CUS-9049,Patricia Moore,Home Office,Japan,Fukuoka,Fukuoka,Asia Pacific,PRD-7727,Office Supplies,Paper,Legal Pad,112.82,7,0.06,38.62
ORD-000755,2023-09-10,2023-09-15,First Class,CUS-6620,William Davis,Corporate,Australia,Perth,Perth,Asia Pacific,PRD-9753,Furniture,Furnishings,Desk Lamp,1345.36,10,0.14,283.49
ORD-003476,2023-09-10,2023-09-11,Same Day,CUS-6333,James Thomas,Corporate,Italy,Rome,Rome,Europe,PRD-0739,Furniture,Chairs,Office Chair,3530.48,9,0.11,439.61
ORD-004095,2023-09-10,2023-09-17,Same Day,CUS-3251,Richard Wilson,Consumer,Mexico,Mexico City,Mexico City,North America,PRD-7260,Furniture,Tables,Meeting Table,2921.62,6,0.08,391.33
ORD-001125,2023-09-10,2023-09-15,Standard Class,CUS-2723,James Rodriguez,Home Office,India,Hyderabad,Hyderabad,Asia Pacific,PRD-1612,Office Supplies,Storage,Shelf,198.81,7,0.13,46.7
ORD-004609,2023-09-10,2023-09-13,First Class,CUS-3018,Linda Johnson,Corporate,Mexico,Monterrey,Monterrey,North America,PRD-6662,Technology,Computers,Lenovo ThinkPad,10798.79,8,0.1,961.14
ORD-002439,2023-09-10,2023-09-12,Second Class,CUS-2354,John Thomas,Home Office,France,Nice,Nice,Europe,PRD-0608,Technology,Accessories,Laptop Bag,274.52,6,0.15,19.69
ORD-001664,2023-09-10,2023-09-11,First Class,CUS-4820,Emily Jones,Consumer,Argentina,Rosario,Rosario,South America,PRD-2913,Technology,Phones,Motorola Edge,3424.39,6,0.2,-47.07
ORD-003180,2023-09-10,2023-09-11,Same Day,CUS-6463,Lisa Davis,Consumer,Chile,La Serena,La Serena,South America,PRD-6424,Furniture,Chairs,Executive Chair,1587.3,6,0.01,207.38
ORD-000485,2023-09-11,2023-09-16,First Class,CUS-2162,Mary Moore,Home Office,Italy,Rome,Rome,Europe,PRD-9908,Furniture,Furnishings,Bookshelf,1023.11,5,0.09,80.06
ORD-000366,2023-09-11,2023-09-12,First Class,CUS-3461,Sarah Garcia,Consumer,Spain,Barcelona,Barcelona,Europe,PRD-2913,Technology,Phones,Motorola Edge,6058.56,7,0.04,413.4
ORD-003950,2023-09-11,2023-09-17,Standard Class,CUS-6114,Patricia Rodriguez,Home Office,Italy,Naples,Naples,Europe,PRD-2734,Technology,Computers,HP Desktop,6692.83,4,0.05,599.0
ORD-002482,2023-09-11,2023-09-18,First Class,CUS-9495,Jane Garcia,Consumer,Argentina,Mendoza,Mendoza,South America,PRD-6662,Technology,Computers,Lenovo ThinkPad,946.6,1,0.07,43.03
ORD-002478,2023-09-11,2023-09-17,Same Day,CUS-8528,Mary Brown,Corporate,Brazil,Brasília,Brasília,South America,PRD-0692,Office Supplies,Paper,Copy Paper,41.79,3,0.12,-1.41
ORD-000581,2023-09-12,2023-09-18,Same Day,CUS-4308,Mary Jackson,Corporate,India,Bangalore,Bangalore,Asia Pacific,PRD-1357,Office Supplies,Binders,3-Ring Binder,45.46,4,0.26,7.97
ORD-003072,2023-09-12,2023-09-19,Same Day,CUS-1549,Thomas Thomas,Corporate,Italy,Naples,Naples,Europe,PRD-6662,Technology,Computers,Lenovo ThinkPad,14170.92,10,0.05,-500.91
ORD-001452,2023-09-12,2023-09-18,Second Class,CUS-9630,Patricia Taylor,Home Office,Spain,Madrid,Madrid,Europe,PRD-3714,Furniture,Tables,Conference Table,1413.29,2,0.08,197.92
ORD-004398,2023-09-12,2023-09-18,Second Class,CUS-8646,Richard Williams,Consumer,United Kingdom,Manchester,Manchester,Europe,PRD-1357,Office Supplies,Binders,3-Ring Binder,162.8,9,0.02,54.77
ORD-003722,2023-09-12,2023-09-13,First Class,CUS-8891,Mary Moore,Consumer,Canada,Vancouver,Vancouver,North America,PRD-1465,Technology,Computers,ASUS VivoBook,2972.19,2,0.07,369.0
ORD-000448,2023-09-12,2023-09-15,Second Class,CUS-6062,David Thomas,Consumer,Chile,Valparaíso,Valparaíso,South America,PRD-5620,Technology,Accessories,USB Cable,97.68,3,0.17,6.16
ORD-001011,2023-09-12,2023-09-19,Same Day,CUS-5104,Emily Thomas,Corporate,Germany,Hamburg,Hamburg,Europe,PRD-9402,Office Supplies,Paper,Notebook,75.58,4,0.17,22.5
ORD-002725,2023-09-12,2023-09-17,Standard Class,CUS-7747,James Smith,Consumer,Canada,Vancouver,Vancouver,North America,PRD-8531,Technology,Accessories,Wireless Mouse,168.33,3,0.06,22.4
ORD-001252,2023-09-12,2023-09-17,Standard Class,CUS-9604,Patricia Brown,Home Office,Canada,Calgary,Calgary,North America,PRD-9753,Furniture,Furnishings,Desk Lamp,743.45,4,0.04,127.9
ORD-001101,2023-09-12,2023-09-15,First Class,CUS-5182,Emily Moore,Corporate,Australia,Melbourne,Melbourne,Asia Pacific,PRD-2913,Technology,Phones,Motorola Edge,2104.1,4,0.25,204.53
ORD-000931,2023-09-13,2023-09-19,First Class,CUS-6703,Richard Williams,Home Office,Italy,Florence,Florence,Europe,PRD-5726,Office Supplies,Art,Pens,171.05,6,0.19,22.23
ORD-000178,2023-09-13,2023-09-16,Second Class,CUS-2341,Thomas Anderson,Home Office,Chile,Antofagasta,Antofagasta,South America,PRD-4342,Furniture,Furnishings,Cabinet,734.77,6,0.15,73.62
ORD-003458,2023-09-13,2023-09-17,First Class,CUS-9970,Lisa Moore,Corporate,Brazil,São Paulo,São Paulo,South America,PRD-8531,Technology,Accessories,Wireless Mouse,236.83,6,0.15,10.77
ORD-002777,2023-09-13,2023-09-20,Standard Class,CUS-3584,William Johnson,Corporate,Chile,Concepción,Concepción,South America,PRD-7727,Office Supplies,Paper,Legal Pad,74.63,5,0.19,10.8
ORD-004965,2023-09-13,2023-09-15,First Class,CUS-7505,Robert Williams,Corporate,Canada,Montreal,Montreal,North America,PRD-0739,Furniture,Chairs,Office Chair,1193.21,5,0.21,137.62
ORD-001503,2023-09-13,2023-09-18,Same Day,CUS-8192,Emily Thomas,Home Office,Chile,Valparaíso,Valparaíso,South America,PRD-7521,Office Supplies,Binders,Presentation Binder,78.39,6,0.0,14.32
ORD-004048,2023-09-13,2023-09-19,Same Day,CUS-1323,John Rodriguez,Corporate,India,Mumbai,Mumbai,Asia Pacific,PRD-5635,Technology,Accessories,Webcam,304.41,7,0.18,18.63
ORD-003136,2023-09-13,2023-09-15,Same Day,CUS-5264,John Moore,Consumer,Italy,Naples,Naples,Europe,PRD-7039,Technology,Phones,Google Pixel 6,7638.92,8,0.05,-243.06
ORD-000881,2023-09-14,2023-09-18,Same Day,CUS-1553,James Thomas,Consumer,Brazil,Fortaleza,Fortaleza,South America,PRD-2421,Furniture,Tables,Office Desk,1079.82,3,0.02,122.25
ORD-001311,2023-09-14,2023-09-16,Same Day,CUS-6877,Mary Martinez,Corporate,China,Shenzhen,Shenzhen,Asia Pacific,PRD-4342,Furniture,Furnishings,Cabinet,289.99,2,0.09,54.22
ORD-000934,2023-09-14,2023-09-20,Same Day,CUS-4272,Robert Rodriguez,Consumer,United States,Philadelphia,Philadelphia,North America,PRD-5769,Technology,Accessories,Keyboard,88.46,2,0.16,12.59
ORD-003117,2023-09-14,2023-09-17,Standard Class,CUS-2609,Robert Rodriguez,Home Office,Spain,Madrid,Madrid,Europe,PRD-7039,Technology,Phones,Google Pixel 6,9612.39,10,0.13,536.0
ORD-003063,2023-09-14,2023-09-20,Standard Class,CUS-1963,Nancy Jones,Home Office,Mexico,Guadalajara,Guadalajara,North America,PRD-9908,Furniture,Furnishings,Bookshelf,1178.69,6,0.0,262.45
ORD-001870,2023-09-14,2023-09-15,Same Day,CUS-4829,Sarah Johnson,Home Office,Chile,Santiago,Santiago,South America,PRD-2119,Furniture,Furnishings,Wall Shelf,517.65,4,0.07,56.75
ORD-003096,2023-09-14,2023-09-16,Standard Class,CUS-7224,Nancy Jones,Consumer,Chile,Valparaíso,Valparaíso,South America,PRD-2975,Office Supplies,Storage,Drawer Organizer,117.67,4,0.16,18.7
ORD-004591,2023-09-14,2023-09-18,Standard Class,CUS-8687,William Miller,Consumer,France,Paris,Paris,Europe,PRD-7495,Office Supplies,Art,Art Supplies,157.91,6,0.21,37.22
ORD-001652,2023-09-15,2023-09-18,Second Class,CUS-6795,Richard Johnson,Home Office,India,Bangalore,Bangalore,Asia Pacific,PRD-9999,Office Supplies,Paper,Color Paper,70.24,4,0.09,17.17
ORD-004554,2023-09-15,2023-09-20,First Class,CUS-1809,Sarah Anderson,Home Office,Mexico,Guadalajara,Guadalajara,North America,PRD-5995,Furniture,Tables,Coffee Table,3514.59,8,0.12,431.79
ORD-003870,2023-09-15,2023-09-21,Standard Class,CUS-8639,William Johnson,Home Office,Chile,La Serena,La Serena,South America,PRD-9908,Furniture,Furnishings,Bookshelf,724.5,7,0.01,83.72
ORD-002195,2023-09-15,2023-09-16,Second Class,CUS-2684,Linda Williams,Corporate,Spain,Madrid,Madrid,Europe,PRD-2119,Furniture,Furnishings,Wall Shelf,398.6,2,0.07,59.21
ORD-000885,2023-09-15,2023-09-22,First Class,CUS-4229,Jane Jackson,Consumer,Mexico,Puebla,Puebla,North America,PRD-2975,Office Supplies,Storage,Drawer Organizer,44.88,1,0.01,12.5
ORD-001733,2023-09-15,2023-09-22,Same Day,CUS-6625,Robert Taylor,Home Office,China,Shenzhen,Shenzhen,Asia Pacific,PRD-4485,Furniture,Chairs,Ergonomic Chair,878.8,3,0.01,161.51
ORD-001810,2023-09-15,2023-09-21,First Class,CUS-8160,James Moore,Home Office,Germany,Hamburg,Hamburg,Europe,PRD-1465,Technology,Computers,ASUS VivoBook,3767.45,3,0.1,540.5
ORD-001980,2023-09-15,2023-09-21,Second Class,CUS-4878,William Thomas,Consumer,China,Shenzhen,Shenzhen,Asia Pacific,PRD-9753,Furniture,Furnishings,Desk Lamp,113.74,1,0.05,18.35
ORD-003426,2023-09-15,2023-09-16,First Class,CUS-2392,Nancy Thomas,Corporate,India,Bangalore,Bangalore,Asia Pacific,PRD-5635,Technology,Accessories,Webcam,368.43,10,0.17,34.2
ORD-002058,2023-09-15,2023-09-19,First Class,CUS-9372,Linda Davis,Corporate,United States,Philadelphia,Philadelphia,North America,PRD-6662,Technology,Computers,Lenovo ThinkPad,14203.71,10,0.06,2326.72
ORD-004275,2023-09-15,2023-09-18,Standard Class,CUS-4100,Patricia Martinez,Home Office,France,Toulouse,Toulouse,Europe,PRD-2421,Furniture,Tables,Office Desk,2532.44,5,0.09,584.79
ORD-000462,2023-09-15,2023-09-19,Same Day,CUS-2300,John Davis,Corporate,Germany,Cologne,Cologne,Europe,PRD-1612,Office Supplies,Storage,Shelf,323.07,9,0.24,65.42
ORD-003139,2023-09-15,2023-09-18,Same Day,CUS-3601,Patricia Smith,Home Office,Spain,Madrid,Madrid,Europe,PRD-5726,Office Supplies,Art,Pens,158.19,5,0.01,-15.59
ORD-004143,2023-09-16,2023-09-19,Second Class,CUS-1048,Linda Johnson,Consumer,India,Bangalore,Bangalore,Asia Pacific,PRD-7357,Office Supplies,Storage,Storage Box,299.42,10,0.15,48.51
ORD-001019,2023-09-16,2023-09-18,First Class,CUS-6594,Thomas Williams,Consumer,Brazil,São Paulo,São Paulo,South America,PRD-7260,Furniture,Tables,Meeting Table,3427.4,10,0.19,258.27
ORD-002413,2023-09-16,2023-09-23,Standard Class,CUS-1644,Emily Moore,Home Office,Brazil,São Paulo,São Paulo,South America,PRD-2294,Technology,Computers,MacBook Pro,6981.49,8,0.13,369.74
ORD-002321,2023-09-16,2023-09-19,Same Day,CUS-6353,Robert Wilson,Corporate,Chile,Santiago,Santiago,South America,PRD-5769,Technology,Accessories,Keyboard,211.43,6,0.13,16.24
ORD-002656,2023-09-16,2023-09-22,Second Class,CUS-5061,Thomas Brown,Home Office,Australia,Brisbane,Brisbane,Asia Pacific,PRD-4485,Furniture,Chairs,Ergonomic Chair,630.9,3,0.04,106.49
ORD-002037,2023-09-16,2023-09-23,Standard Class,CUS-8098,Michael Jackson,Home Office,China,Shanghai,Shanghai,Asia Pacific,PRD-2119,Furniture,Furnishings,Wall Shelf,101.8,1,0.14,20.62
ORD-001965,2023-09-16,2023-09-23,Standard Class,CUS-7062,Richard Jones,Home Office,Mexico,Monterrey,Monterrey,North America,PRD-7357,Office Supplies,Storage,Storage Box,230.29,5,0.04,52.1
ORD-004470,2023-09-17,2023-09-21,Same Day,CUS-7948,William Thomas,Consumer,Brazil,Salvador,Salvador,South America,PRD-2294,Technology,Computers,MacBook Pro,5331.17,5,0.04,363.92
ORD-002039,2023-09-17,2023-09-20,First Class,CUS-9063,Mary Smith,Corporate,Canada,Vancouver,Vancouver,North America,PRD-2734,Technology,Computers,HP Desktop,5291.72,5,0.19,558.92
ORD-001094,2023-09-17,2023-09-23,Second Class,CUS-6413,Michael Garcia,Home Office,United Kingdom,Leeds,Leeds,Europe,PRD-5995,Furniture,Tables,Coffee Table,676.67,1,0.07,116.97
ORD-001516,2023-09-17,2023-09-21,Same Day,CUS-5352,Thomas Martinez,Consumer,Chile,Valparaíso,Valparaíso,South America,PRD-7495,Office Supplies,Art,Art Supplies,22.41,1,0.0,4.25
ORD-000675,2023-09-18,2023-09-23,Second Class,CUS-6269,William Miller,Home Office,Japan,Nagoya,Nagoya,Asia Pacific,PRD-2975,Office Supplies,Storage,Drawer Organizer,293.02,7,0.01,105.67
ORD-000506,2023-09-18,2023-09-24,Same Day,CUS-4961,Robert Wilson,Corporate,Japan,Nagoya,Nagoya,Asia Pacific,PRD-4485,Furniture,Chairs,Ergonomic Chair,889.5,5,0.18,221.44
ORD-002968,2023-09-18,2023-09-23,Same Day,CUS-4442,Mary Williams,Corporate,United States,Chicago,Chicago,North America,PRD-5347,Office Supplies,Paper,Cardstock,40.94,2,0.27,9.88
ORD-000848,2023-09-18,2023-09-23,Standard Class,CUS-6071,Michael Jackson,Consumer,United States,Austin,Austin,North America,PRD-2650,Office Supplies,Storage,File Box,82.86,2,0.22,20.76
ORD-004570,2023-09-18,2023-09-24,Second Class,CUS-1575,William Moore,Consumer,United States,Houston,Houston,North America,PRD-8950,Office Supplies,Storage,Cabinet Organizer,96.54,3,0.25,24.63
ORD-001506,2023-09-18,2023-09-22,Standard Class,CUS-8655,Jane Moore,Consumer,United States,Phoenix,Phoenix,North America,PRD-2734,Technology,Computers,HP Desktop,3726.15,3,0.1,583.69
ORD-000688,2023-09-18,2023-09-24,Standard Class,CUS-7249,Richard Brown,Corporate,Brazil,São Paulo,São Paulo,South America,PRD-7708,Office Supplies,Binders,Zip Binder,34.99,4,0.27,2.81
